day	Anno	celltype	UMAP_1	UMAP_2	marker:Hlx	marker:Postn	up:Foxp1	up:Creb3l1	up:Nr2f2	up:Hoxb2	up:Gata5	up:Nkx2-3	up:Mef2c	down:Cdx2	down:Lef1	down:Hoxd9	down:Pitx1	down:Id3	down:Hoxd1	down:Evx1	down:Nkx1-2	down:Hoxa10	down:Msx1	down:Msx2	down:Tcf7	down:Alx3	down:Hmga2	down:Sp5	down:Hoxa1	down:Id1	down:Cdx1	down:Hoxb6	down:Hoxb8	down:Hoxb9	down:Cdx4	down:Tbx3
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.1	3.27	1.8	0	1.8	1.8	0	2.4	0	0	0	1.8	0	0	1.8	3.6	0	0	0	0	3.1	2.8	2.4	0	3.6	0	1.8	0	0	1.8	1.8	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-3.47	-4.13	2.2	0	0	1.6	0	2.9	0	0	0	4	2.2	0	1.6	5	0	0	1.6	0	3.5	2.6	0	1.6	3.5	0	0	3.3	0	2.9	2.2	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.01	-6.64	0	0	1.9	2.9	0	0	0	0	0	1.9	3.4	0	3.4	4	0	0	0	0	2.6	3.2	0	1.9	2.6	1.9	2.6	0	0	1.9	1.9	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.84	-7.78	0	2.6	0	2	0	2	0	0	0	0	2	0	4.3	2	0	2.6	0	2.6	2	2.6	0	0	3	2	0	0	0	2.6	2	0	0	2
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.05	4.2	2.5	0	0	0	0	4.1	2.5	0	0	0	2.5	0	0	4	1.8	0	0	0	3.3	3.3	0	0	2.8	0	0	0	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-2.14	-2.61	3	0	2.3	0	0	0	0	0	0	3.9	0	0	2.3	0	0	0	0	0	1.7	1.7	0	0	2.3	0	0	0	0	2.3	0	0	2.3	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-3.48	-4.81	0	0	1.8	2.4	0	2.8	1.8	0	1.8	3.5	0	2.8	2.8	4.4	0	2.4	1.8	0	3.5	1.8	1.8	0	3.1	0	0	3.3	0	2.8	1.8	1.8	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.33	-6.84	0	0	0	2.4	0	2.4	0	0	0	0	2.4	0	4.9	3.9	0	1.8	0	0	3.4	1.8	0	0	1.8	2.4	1.8	0	0	0	1.8	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.33	-0.85	1.4	0	0	3.1	0	1.4	0	0	0	2.3	2.3	1.4	1.4	2.8	0	1.4	1.4	0	3.8	2.6	2	2	3.1	0	0	1.4	0	2.3	2.3	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-3.99	-3	2.6	0	0	2.6	0	0	0	0	0	3.6	0	0	2.6	3.6	2.6	0	0	0	3.3	0	2.6	0	2.6	0	0	0	0	2.6	2.6	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.68	-2.41	0	1.8	0	2.8	0	2.8	1.8	0	0	2.4	1.8	0	1.8	4.5	0	1.8	0	0	4.5	3.6	2.4	0	3.4	0	2.4	2.4	0	0	2.4	1.8	0	1.8
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	0.53	1.72	1.6	0	0	1.6	2.2	3.7	2.2	0	1.6	0	0	0	1.6	2.8	0	0	0	1.6	3.6	2.2	0	1.6	0	0	2.2	0	0	0	1.6	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.73	4.23	0	0	0	0	0	2.4	0	0	0	0	0	0	0	3	0	0	0	0	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-5.81	-4.57	0	0	0	0	0	2.1	0	0	0	3.9	3.1	2.7	0	3.7	0	0	0	2.7	4.1	2.7	2.1	0	2.7	0	2.7	4	2.1	2.1	2.1	3.1	2.1	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.59	-5.4	0	0	0	2.2	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	3.5	2.2	0	0	2.2	2.2	0	0	0	0	0	0	0	2.2
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-3.6	-5.36	0	0	0	0	0	2.1	0	0	0	3.8	2.1	3.4	3.1	4.9	2.1	2.1	2.7	0	3.8	2.1	0	0	3.8	0	0	2.1	0	3.1	2.7	2.1	2.1	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.77	0.56	0	0	0	1.9	0	3.2	0	0	0	2.5	0	0	0	4	3.4	0	0	0	3.7	2.9	0	0	2.5	0	0	1.9	0	0	0	0	0	1.9
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.77	2.91	2.5	0	0	0	0	0	0	2.5	2.5	3.9	0	0	2.5	0	0	0	2.5	0	0	0	3.2	0	4.4	0	0	0	0	0	2.5	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.48	-1.15	0	0	0	0	0	3.4	2.1	0	0	3.8	2.1	2.1	2.1	3.8	0	2.1	0	0	3.1	2.7	0	0	3.6	2.1	2.7	3.9	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-0.51	7.73	0	0	0	0	0	1.7	0	0	0	2.7	0	0	2.3	4.6	0	0	0	2.3	2.3	1.7	0	0	3	0	0	3.2	0	2.3	0	1.7	1.7	1.7
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.96	-0.17	0	0	0	0	0	0	0	0	0	2.2	0	2.2	2.2	4.1	3.5	0	0	0	2.9	3.2	2.2	0	3.5	0	3.2	2.2	0	2.9	2.2	0	2.2	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.93	3.69	0	2.4	0	0	0	3.9	0	0	0	2.4	0	0	3.4	3.9	0	0	0	0	3.7	2.4	0	0	3	0	0	0	0	2.4	2.4	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-2.33	-5.4	0	0	0	0	0	0	0	0	0	4.1	1.9	1.9	3.4	3.4	1.9	2.5	2.9	1.9	3.2	2.5	0	3.2	3.2	0	0	2.9	0	2.5	0	1.9	1.9	1.9
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-3.15	-5.62	0	0	0	0	0	0	0	0	0	3.9	2.7	2	2.4	4.6	0	2	2	0	1.5	2.4	1.5	1.5	3.6	0	0	2	0	2.4	0	0	0	2
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.11	-4.69	0	0	2.1	3.9	0	2.1	2.1	0	0	2.1	2.1	0	3.1	4.3	2.1	0	0	0	4.2	2.1	2.1	0	2.1	0	2.1	0	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.64	0.42	0	0	1.9	1.9	0	2.9	0	0	0	2.5	1.9	0	0	4.1	4.1	0	0	0	3.4	4.2	1.9	0	3.6	2.9	2.9	0	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	6.07	-2.04	0	0	0	2.5	0	0	0	0	0	3.2	2.5	0	0	3.2	3.2	0	0	0	4.2	2.5	0	0	3.8	0	0	0	0	2.5	3.6	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-5.88	-0.94	0	0	0	0	0	0	0	0	0	4.1	2.5	2.5	2.5	4.8	2.5	0	0	0	4.2	3.8	0	0	3.6	0	0	3.6	2.5	3.2	0	0	2.5	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.07	-5.1	1.7	0	1.7	2.7	0	0	0	0	0	2.7	2.7	1.7	2.3	4.2	0	0	0	0	1.7	2.3	1.7	0	1.7	0	0	0	0	1.7	1.7	0	0	1.7
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.9	-0.49	0	0	1.8	0	0	2.8	0	0	0	0	1.8	0	0	3.4	2.4	0	0	0	2.4	2.4	0	0	3	0	0	2.8	0	1.8	0	0	1.8	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.03	-6.41	0	0	1.5	0	0	2.5	0	0	0	1.5	2.5	1.5	3.8	3	1.5	1.5	0	0	3.6	3.1	1.5	0	1.5	2.8	0	1.5	0	1.5	2.1	1.5	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-6.02	-0.26	0	0	2.4	2.4	0	2.8	0	0	0	3.1	1.8	1.8	0	4	3.1	1.8	0	0	2.4	3.3	1.8	0	2.8	0	0	1.8	0	2.4	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-5.55	-0.66	0	0	1.8	0	0	2.4	0	0	0	2.8	3	0	2.8	3.4	2.8	0	0	0	3.3	3	1.8	0	3.6	2.4	1.8	1.8	0	3	1.8	0	1.8	1.8
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.91	3.31	3.7	0	0	0	0	2.7	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0	3.4	0	0	0	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-3.8	2.2	0	0	0	0	0	3.5	0	0	0	0	0	0	0	4.3	4	0	0	0	0	2.4	0	0	3.7	0	2.4	3.1	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.46	-4.06	2.4	0	0	0	0	2.4	0	0	0	3.6	2.8	2.8	3.6	4.6	3.3	0	2.8	2.8	4.6	1.8	1.8	1.8	3.5	0	0	2.8	0	3.5	3.6	2.4	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.46	-0.27	0	0	0	0	0	2.1	0	0	0	3.2	0	0	0	4.9	0	0	2.1	0	3.4	2.1	0	2.1	3.7	2.1	0	4.3	2.1	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.8	2.25	0	0	2.1	0	0	2.8	0	0	0	0	0	0	0	4.3	3.6	0	0	0	2.8	3.1	0	0	3.8	0	2.1	3.1	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.2	3.29	0	0	0	2.3	0	0	0	0	0	2.3	0	0	0	2.9	2.3	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.66	3.43	0	0	0	0	0	0	2.9	0	2.3	0	0	0	0	3.6	0	0	0	0	0	0	2.3	0	2.9	0	0	2.3	0	0	2.3	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.01	2.37	1.8	0	0	1.8	0	2.4	1.8	0	0	1.8	0	0	2.4	3.1	0	0	0	0	1.8	3.3	0	0	1.8	0	0	0	0	2.4	2.4	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	5.48	-2.89	2.1	0	0	1.5	0	2.7	0	0	0	2.1	0	0	2.1	4.2	2.1	0	0	1.5	4.2	2.9	1.5	2.1	2.9	0	1.5	2.4	1.5	3.2	2.1	0	0	2.1
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	5.54	-2.63	0	1.4	0	2	0	2	2	0	1.4	1.4	1.4	0	2	3.3	2	0	0	0	3.4	2.4	0	2	2.6	1.4	1.4	2	0	3.2	2	1.4	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.05	0.41	0	0	0	2.1	0	0	0	0	0	2.1	3.9	0	0	3.1	3.7	0	0	0	0	3.1	0	0	3.6	0	2.7	3.1	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-5.25	-0.86	0	0	0	0	0	3.4	0	0	0	2.9	3.4	2.9	1.9	2.9	3.6	1.9	0	0	4.3	4.2	1.9	1.9	3.2	0	0	2.9	0	2.9	3.2	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.38	-4.51	0	0	0	1.9	0	0	0	0	0	2.6	1.9	0	2.9	2.9	0	1.9	1.9	0	0	3.2	1.9	1.9	2.9	1.9	1.9	0	0	2.6	1.9	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-5.22	2.62	0	0	2.5	0	0	1.9	0	0	0	0	0	0	0	4.3	1.9	0	0	0	3.4	0	0	0	3.6	1.9	1.9	3.6	1.9	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-1.4	4.51	1.8	0	2.4	1.8	1.8	3.6	1.8	1.8	2.4	0	0	0	0	2.4	0	0	0	0	3.5	2.4	0	0	1.8	0	0	2.4	0	3.1	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-3.93	4.78	0	0	0	0	0	0	0	0	2.8	0	2.8	0	0	2.8	0	0	0	0	3.9	0	0	0	0	0	2.8	2.8	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.14	-6.7	0	0	0	2.2	0	2.2	0	0	0	3.1	2.6	2.6	4.6	3.9	0	2.9	0	2.2	3.8	3.2	0	2.2	2.9	0	0	2.6	0	2.2	0	2.6	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.42	-1.17	0	0	0	0	0	3.1	0	0	0	3.6	1.8	0	1.8	4	2.4	0	0	0	3.1	2.4	2.4	0	3.5	0	1.8	3.3	0	3.1	1.8	0	2.4	1.8
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.66	5.07	2.7	0	0	0	0	2.7	0	0	0	0	2.7	0	0	0	0	0	0	0	2.7	2.7	0	0	0	0	0	0	0	2.7	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.9	-0.45	1.4	0	1.4	1.4	0	2.6	2	0	0	2	1.4	1.4	1.4	4.1	0	0	1.4	0	4.1	2.3	0	1.4	2.8	0	0	2.3	0	3.1	2	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	0.82	-0.25	0	0	2	2	0	3.9	2	0	0	0	2	0	1.4	3.8	2	0	0	0	3.6	2.6	0	1.4	3.5	0	1.4	2.6	0	2.4	1.4	0	0	2.4
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-5.49	-5.58	0	0	0	0	0	2.1	0	0	0	3.8	0	2.1	4	4.7	2.1	0	2.1	2.1	4.1	2.1	0	2.1	2.1	0	0	3.8	0	2.7	0	0	0	2.1
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.44	0.45	0	0	0	0	0	2.4	0	0	0	2.4	3.1	0	2.4	2.4	3.5	0	0	0	4.6	2.4	0	0	3.1	0	0	3.1	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.43	-4.79	0	0	0	3.5	0	0	0	0	0	2.2	2.8	0	2.8	4.7	0	0	0	2.2	4.3	2.2	0	2.2	2.2	0	0	2.2	0	2.2	2.8	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-0.21	-3.19	0	0	0	0	0	3.6	0	0	0	0	2.1	0	0	3.6	0	0	0	0	0	2.8	0	2.1	2.1	0	0	0	0	3.1	2.1	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.62	4.82	0	0	0	0	0	2.4	0	0	0	0	0	0	0	2.4	0	0	0	0	3.7	0	0	0	0	0	0	0	3	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.3	4.04	0	0	2	2	0	3.8	2.6	0	3	0	2.6	0	0	4.2	3.5	0	0	0	3.7	3.5	0	0	2.6	0	2	2	0	0	0	0	0	2
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.11	-5.38	0	1.9	0	1.9	0	0	0	0	0	1.9	2.5	2.5	3.6	2.9	0	2.5	0	0	2.5	3.2	0	2.5	2.5	0	0	2.5	0	2.5	1.9	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-3.96	4.77	0	0	2.5	0	0	3.5	0	0	0	0	0	0	0	4	0	0	0	0	3.5	0	0	0	0	0	2.5	2.5	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-2.84	1.94	0	0	0	0	0	3.1	0	0	0	2.4	0	0	0	3.1	2.4	0	0	0	4	3.5	0	2.4	3.5	0	2.4	0	0	4.2	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.41	4.3	2	0	2	2.6	0	3	0	0	0	3.3	0	0	2	2	0	0	0	0	3	0	0	0	2.6	0	0	0	2	2.6	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-2.9	-4.95	0	0	0	1.7	0	0	0	0	0	3.8	2.3	1.7	3.5	4.3	2.3	1.7	2.3	0	1.7	2.3	1.7	1.7	3.3	1.7	0	2.9	0	2.9	2.7	0	0	1.7
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-5.06	2.79	0	0	0	0	0	2.9	0	0	2.2	2.2	0	0	0	4.9	0	0	0	0	0	3.5	0	2.2	3.2	0	2.2	3.9	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	0.22	-2.76	0	0	0	0	0	1.7	0	0	0	2.9	1.7	2.3	1.7	3.4	0	0	1.7	0	2.6	0	0	0	1.7	0	2.3	3.1	0	2.6	1.7	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-1.73	5.49	0	0	0	0	0	0	2.5	0	0	0	0	0	0	3.2	0	0	0	0	0	2.5	0	0	0	0	2.5	3.2	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.39	-3.84	0	0	2	0	0	0	0	0	0	3	0	0	3.3	3.5	2	0	2	0	3	2	2	0	2.7	0	0	2.7	0	2	3	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-0.78	4.72	0	0	0	0	0	3.7	0	0	0	0	0	0	0	4	0	0	0	0	3.7	4	0	0	3.3	0	0	0	0	2.6	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-5.32	-4.84	0	0	0	0	0	0	0	0	0	4.8	0	0	3.1	4	0	2.5	2.5	0	2.5	0	0	0	0	0	0	3.5	0	2.5	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-2.36	-4.75	0	0	0	2.1	0	0	0	0	0	3.8	0	0	3.1	3.8	0	2.1	0	0	3.1	2.7	0	0	2.1	2.1	0	2.7	0	3.4	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-5.32	-0.79	0	0	0	2.1	0	2.1	0	0	0	3.6	0	0	0	3.4	3.1	2.1	0	0	3.4	3.1	2.1	0	3.6	0	2.1	0	2.7	2.1	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.54	0.35	0	0	1.8	0	0	2.4	1.8	0	0	1.8	1.8	0	1.8	3.7	3.3	0	1.8	0	3.5	2.4	0	0	3.1	2.4	1.8	3.7	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.35	0.92	0	0	1.6	2.5	0	2.5	0	0	0	1.6	0	0	1.6	3	0	0	1.6	0	3.8	2.2	2.2	0	2.5	1.6	2.2	1.6	0	2.8	0	0	0	2.2
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-5.01	5.71	0	0	1.9	0	0	2.5	3.2	0	2.5	0	3.4	0	0	4.3	2.5	0	0	0	1.9	2.5	0	0	3.4	0	1.9	1.9	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.57	4.22	0	0	0	0	0	3.2	3.2	0	0	0	0	0	0	5.1	2.6	0	0	0	4.3	2.6	0	0	3.6	0	2.6	4.1	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-5.04	-5.72	0	0	2	0	0	0	0	0	0	4.4	2.6	2	3.3	3.8	2	0	0	0	2	2.6	0	0	3	0	0	2.6	0	3.5	3	2.6	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.8	-4.83	0	0	0	3.2	0	1.9	0	0	0	0	1.9	0	3.2	3.4	1.9	0	0	0	2.9	2.5	0	0	2.5	2.5	0	0	0	2.5	1.9	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.73	-4.11	0	2.4	0	3.1	0	0	0	0	0	2.4	2.4	0	2.4	2.4	2.4	0	0	0	3.1	2.4	0	0	0	3.4	0	0	2.4	3.1	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.04	-5.26	0	0	0	3.5	0	2	2	0	0	3	0	0	3	4.3	2	2	0	0	3	3.5	2.6	0	3	0	0	2.6	2	2	2	0	2	2
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.83	-5.95	0	1.7	0	1.7	0	0	0	0	0	0	2.7	0	3.5	3.2	0	0	0	0	4.4	3.6	0	0	0	1.7	0	1.7	0	3.5	1.7	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.02	-5.09	2.5	0	0	0	0	0	0	0	0	4.2	2.9	2.5	2.9	4.1	0	0	1.9	3.2	3.6	1.9	1.9	1.9	3.6	0	0	2.5	0	2.9	2.5	0	0	1.9
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.2	5.73	0	0	0	2.1	0	4	2.7	0	3.1	2.1	2.1	0	0	4.4	3.1	0	0	0	3.1	4	2.1	0	2.7	0	0	3.1	0	2.1	2.1	0	0	2.1
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-5.01	-3.04	2	0	0	0	0	2.6	0	0	0	4	2.6	3.2	2.6	4.4	0	2.6	0	0	2.6	0	0	0	3.2	0	2	3.8	2	0	2.6	0	2	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-0.59	7.97	0	1.7	1.7	0	0	2.7	0	0	0	3.2	1.7	0	3.2	3.2	0	3.2	1.7	0	1.7	2.3	2.3	2.3	2.7	1.7	1.7	3.6	3.3	1.7	1.7	0	0	2.3
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.89	-6.61	0	0	2.2	0	0	2.2	0	0	0	2.2	2.2	2.2	2.2	3.8	2.2	0	0	0	0	2.2	0	0	0	0	0	2.9	0	0	2.2	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.25	2.97	0	0	0	2.3	0	3.3	0	0	0	0	0	0	2.3	0	0	0	0	0	2.3	0	0	0	2.9	0	0	2.3	0	2.3	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.31	-5.59	0	0	0	0	0	2.7	0	0	0	2.7	2.1	0	2.7	3.1	0	0	0	0	2.7	3.4	2.1	2.1	2.1	2.7	2.1	2.1	0	0	2.1	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.41	0.77	0	0	0	3.1	0	3.1	0	0	0	0	0	0	0	3.8	0	0	0	0	3.3	1.5	2.1	0	2.5	0	1.5	0	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-1.76	-2.61	1.6	0	0	2.2	0	2.6	0	0	0	3.5	1.6	0	2.2	2.6	0	0	0	0	0	2.2	2.2	0	2.6	1.6	0	2.2	0	0	1.6	0	0	1.6
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-0.53	-1.41	0	0	2.7	2.4	0	1.8	0	0	0	3	0	0	0	3.2	0	0	1.8	0	3.2	2.4	0	0	0	0	2.4	3.2	3.5	1.8	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.66	-5.93	2.1	0	2.1	0	0	2.1	0	0	0	3.6	2.7	2.1	2.1	4.8	0	0	0	2.7	3.6	0	2.1	0	3.1	0	0	3.7	0	2.1	0	0	2.1	2.1
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.1	1.75	2.3	0	0	1.7	0	2.3	0	1.7	0	0	0	0	2.3	2.3	1.7	0	1.7	0	2.7	0	0	0	1.7	0	1.7	1.7	0	2.3	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.41	2.13	0	0	0	2.6	2	2	0	0	0	2.6	2	0	2	3.2	0	0	0	0	3	2	0	2	2.6	0	0	0	0	3	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	6.4	-0.96	0	0	0	2.3	0	0	0	0	0	0	0	0	2.3	3.4	0	0	0	0	4.6	3.9	2.3	0	2.3	0	0	2.3	0	3.6	2.3	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.75	-6.72	0	2	0	2	0	2	0	0	0	2	2	0	2.6	3.2	0	0	0	2	3.2	3.5	0	0	3.2	2	0	2	0	3	0	2	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.49	-6.39	0	2.9	0	2.5	0	2.5	0	0	0	0	2.5	0	3.9	4.4	0	0	0	2.5	4	3.5	0	0	3.2	0	1.9	3.7	0	0	0	0	0	2.5
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.47	-6.29	0	0	0	2.6	0	2	0	0	0	0	2.6	0	3.3	2.6	2	2.6	0	0	0	3	0	0	2.6	0	0	0	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.43	2.1	0	0	0	0	0	2.5	0	0	0	0	2.5	0	0	4.2	3.8	0	0	0	2.5	0	0	0	2.5	0	0	4	0	0	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-4.42	-3.86	2.9	0	0	0	0	2.5	0	0	0	2.9	1.9	2.9	3.6	3.6	0	0	0	2.9	3.4	0	1.9	0	2.5	0	0	3.6	1.9	4	2.5	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.45	1.86	2.6	0	0	2.3	0	0	0	0	0	1.7	1.7	0	0	4.2	2.3	0	0	0	3.7	0	1.7	0	2.6	0	0	0	0	2.3	1.7	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	5.2	-4.18	0	0	0	2.2	0	0	0	0	0	2.9	0	0	3.5	4.3	3.3	0	2.2	0	3.7	2.9	0	0	2.2	0	0	0	0	2.2	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-5.29	0.22	0	0	0	0	0	2.6	0	0	0	2	2	0	2	3.6	3.8	0	2	0	3.8	2.6	2	0	3	0	3	0	3.2	2	0	0	0	0
E8	E8_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.4	-3.45	0	0	2.3	3.3	0	0	0	0	0	0	0	0	0	3.8	2.3	0	0	0	4.1	3.6	2.3	0	2.9	2.3	0	2.3	0	0	2.3	0	0	0
